,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.532572,0.324542,0.753527
2,0.799887,0.197764,0.392209
4,0.681554,0.125602,0.322456
8,0.735171,0.064412,0.326819
16,1.282366,0.039093,0.675466
