,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.753851,0.356101,0.740574
2,1.093568,0.214576,0.421427
4,0.946844,0.133435,0.365907
8,2.472511,0.067793,0.51336
16,8.621296,0.040861,2.367584
