,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.517843,0.309528,0.70683
2,0.933122,0.195934,0.385537
4,0.786271,0.121875,0.355107
8,0.904288,0.064519,0.400744
16,1.384121,0.037651,0.624112
