,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.153561,0.350009,1.008052
2,1.282544,0.209304,0.59967
4,1.020783,0.121104,0.493383
8,2.282288,0.063619,1.269042
16,1.128487,0.03789,0.489578
