,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,0.338199,0.030663,0.138696
5,0.161716,0.049925,0.129371
9,0.174681,0.009579,0.059856
13,0.150636,0.007038,0.068936
17,0.171591,0.005894,0.053478
21,2.557185,0.008958,0.059136
