,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.099673,0.351712,1.025842
2,1.231039,0.208718,0.593049
4,0.873922,0.123379,0.422344
8,0.762358,0.064525,0.363455
16,0.812613,0.037999,0.477253
