,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.347787,0.276343,1.033644
5,1.663004,0.086142,0.686663
9,2.035277,0.048945,0.822574
13,3.347675,0.039086,0.997167
17,19.839889,0.033433,1.172555
21,67.034446,0.035744,22.929351
