,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.971324,0.27228,0.931635
2,1.1688,0.170015,0.571804
4,0.916537,0.10074,0.443607
8,0.825453,0.053889,0.398248
16,0.98373,0.033696,2.196746
