,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.505659,0.317359,0.70939
2,0.837143,0.191899,0.382408
4,0.774762,0.125008,0.3679
8,0.740094,0.064121,0.36136
16,0.94049,0.038799,0.569292
