,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.502397,0.313688,0.720614
2,0.841469,0.192321,0.383563
4,0.790827,0.122046,0.367591
8,0.736906,0.063425,0.360333
16,0.908698,0.038308,0.547433
