,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.634029,0.329879,0.708797
2,1.058612,0.197061,0.383091
4,0.922809,0.125109,0.352335
8,2.335476,0.065252,0.451663
16,8.547291,0.038472,2.355104
