,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.332028,0.360823,1.083738
2,1.184457,0.208038,0.571608
4,0.764284,0.12452,0.286948
8,0.42295,0.063922,0.25385
16,0.437124,0.037761,0.078514
