,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.580719,0.365549,0.730197
2,0.805291,0.216106,0.389956
4,0.648643,0.136746,0.30453
8,0.640866,0.068999,0.301676
16,0.677747,0.040203,0.324801
