,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.512319,0.313003,0.703428
2,0.937334,0.199909,0.389264
4,0.807708,0.123503,0.344547
8,0.910653,0.061604,0.388494
16,1.331063,0.038215,0.602887
