,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.610541,0.36634,0.751507
2,0.961687,0.21796,0.41569
4,0.789479,0.134999,0.359854
8,0.906728,0.06923,0.393624
16,1.359565,0.040348,0.605047
