,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.50806,0.329307,0.723241
2,0.769358,0.198566,0.372797
4,0.660325,0.125798,0.310768
8,0.657121,0.065719,0.296474
16,0.678564,0.038793,0.314631
