,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.524197,0.317423,0.718502
2,0.832344,0.192935,0.381634
4,0.767701,0.120856,0.364715
8,0.738103,0.063914,0.369281
16,0.930607,0.038094,0.528369
