,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,4.309258,0.58406,1.740263
2,2.284294,0.324624,1.651775
4,4.07288,0.194464,1.826129
8,6.111413,0.105944,2.843454
16,11.367661,0.059657,4.997631
32,41.441281,0.059572,14.409644
