,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.663847,0.3322,0.722596
2,1.073682,0.19894,0.398824
4,0.947848,0.127809,0.362385
8,2.459113,0.066832,0.459671
16,6.041381,0.0396,2.373322
