,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,0.307913,0.031291,0.129885
5,0.16989,0.016753,0.083736
9,0.16412,0.013666,0.085055
13,0.148166,0.010039,0.095519
17,0.162074,0.008534,0.059687
21,0.107594,0.009489,0.081645
