,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.629131,0.349971,0.757682
2,0.848268,0.214396,0.41403
4,0.682275,0.133488,0.324062
8,0.732748,0.069681,0.330742
16,1.337326,0.040783,0.409436
