,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,26.040189,2.359051,18.725056
2,20.946251,1.129627,17.067874
4,21.512228,0.634883,17.310565
8,24.275281,0.344522,17.509365
16,28.370485,0.194619,27.062911
