,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.580326,0.368605,0.760091
2,0.857491,0.215291,0.398189
4,0.744284,0.133707,0.356242
8,0.716573,0.068291,0.353226
16,0.872756,0.040373,0.545128
