,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.619942,0.35593,0.754715
2,0.847834,0.217943,0.419325
4,0.682797,0.135349,0.321705
8,0.881667,0.06784,0.360342
16,0.964742,0.040894,0.456574
