,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,27.729259,2.346948,19.404861
2,21.286933,1.142142,16.373726
4,21.205768,0.642715,16.079797
8,22.904546,0.348141,16.356758
16,24.978314,0.194172,19.394092
