,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.538275,0.296448,0.769043
2,0.803494,0.18811,0.385529
4,0.682509,0.111781,0.323287
8,0.862818,0.0573,0.363826
16,0.962765,0.035163,0.45435
