,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.54559,0.330582,0.770833
2,0.77965,0.201511,0.402928
4,0.626591,0.123522,0.377218
8,0.718715,0.064435,0.358967
16,0.715437,0.038239,0.340672
