,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.932739,0.273167,0.888114
2,1.133788,0.17057,0.563851
4,0.886103,0.100465,0.435647
8,1.214902,0.052721,0.425936
16,5.017048,0.033771,2.229513
