,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,0.285428,0.025285,0.115905
5,0.130122,0.017813,0.078635
9,0.145891,0.014039,0.036977
13,0.134897,0.009895,0.037091
17,0.08485,0.008562,0.034503
21,0.094393,0.009913,0.035499
