,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.946763,0.318568,0.893376
2,1.141794,0.189964,0.552825
4,0.883898,0.114939,0.426473
8,1.07986,0.061428,0.423217
16,5.048047,0.03683,2.380172
