,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.659753,0.280622,1.147976
5,2.049098,0.089035,0.77539
9,2.553209,0.052202,0.959163
13,4.694584,0.039881,1.143173
17,22.715684,0.034001,1.511352
21,104.756605,0.041088,36.927336
