,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.665635,0.309482,1.090468
2,1.605082,0.188545,1.050416
4,2.508762,0.112412,1.178989
8,3.717498,0.06087,1.801903
16,6.731426,0.037124,3.283609
