,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.076294,2.218529,2.696415
2,2.842548,1.235827,2.073664
4,2.677796,0.677039,2.637894
8,2.908729,0.337568,3.398378
16,3.020393,0.191233,1.924109
