,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.033413,0.27066,0.966543
2,1.222368,0.172898,0.573408
4,0.899315,0.101371,0.443147
8,0.807163,0.05421,0.379449
16,0.871477,0.033719,0.828093
