,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.538541,0.318125,0.742512
2,0.795183,0.193102,0.388769
4,0.680813,0.124214,0.318273
8,0.733149,0.065196,0.355435
16,1.258474,0.037951,0.382472
