,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,3.303051,0.269719,1.428602
5,2.150919,0.084982,0.758131
9,4.701263,0.049265,1.686564
13,8.005018,0.037536,3.239506
17,12.370701,0.032418,4.872259
21,16.882266,0.042386,7.96636
