,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,2.141527,0.314895,1.047681
2,1.099431,0.186203,0.533949
4,0.893986,0.112709,0.412194
8,1.759713,0.060358,0.749095
16,4.79666,0.03587,2.838656
