,insert_concurrent.exe,search_concurrent.exe,delete_concurrent.exe
1,1.507435,0.329162,0.738018
2,0.844922,0.197983,0.389988
4,0.738306,0.124347,0.365988
8,0.740148,0.062741,0.361558
16,0.924065,0.039312,0.563255
